timestamp,base_yaw.pos,base_pitch.pos,elbow_pitch.pos,wrist_roll.pos,wrist_pitch.pos
0.0,-0.0,0.0,-0.0,-0.0,-0.0
0.03333333333333333,-0.0,0.0,-0.0,-0.0,-2.904953105554495
0.06666666666666667,-0.0,0.0,-0.0,-0.0,-10.167335177378451
0.1,-0.0,0.0,-0.0,-0.0,-19.60843034821258
0.13333333333333333,-0.0,0.0,-0.0,-0.0,-29.04953013279524
0.16666666666666666,-0.0,0.0,-0.0,-0.0,-36.31191497286832
0.2,-0.0,0.0,-0.0,-0.0,-39.21686115780001
0.23333333333333334,-0.0,0.0,-0.0,-0.0,-37.53176240285769
0.26666666666666666,-0.0,0.0,-0.0,-0.0,-33.08922961524828
0.3,-0.0,0.0,-0.0,-0.0,-26.808404550486735
0.3333333333333333,-0.0,0.0,-0.0,-0.0,-19.60843034821258
0.36666666666666664,-0.0,0.0,-0.0,-0.0,-12.408460759686964
0.4,-0.0,0.0,-0.0,-0.0,-6.127635694925422
0.43333333333333335,-0.0,0.0,-0.0,-0.0,-1.6850982935674745
0.4666666666666667,-0.0,0.0,-0.0,-0.0,-0.0
0.5,-0.0,-0.05886,-0.0,-0.0,-0.4996518953998854
0.5333333333333333,-0.0,-0.230089,-0.0,-0.0,-1.9056493147547242
0.5666666666666667,-0.0,-0.505661,-0.0,0.231596,-4.078554165735009
0.6,-0.0,-0.877549,-0.0,0.90379,-6.878928817386087
0.6333333333333333,-0.0,-1.337727,-0.0,1.98269,-10.167335177378451
0.6666666666666666,-0.0,-1.878169,-0.0,3.434402,-13.804336537507158
0.7,-0.0,-2.490848,-0.0,5.225037,-17.65049249856843
0.7333333333333333,-0.0,-3.167738,-0.0,7.3207,-21.566370504731
0.7666666666666667,-0.0,-3.900812,-0.0,9.6875,-25.412524158918004
0.8,-0.0,-4.682045,-0.0,12.291544,-29.04953013279524
0.8333333333333334,-0.0,-5.50341,-0.0,15.098943,-32.337933263163634
0.8666666666666667,-0.0,-6.356879,-0.0,18.0758,-35.13831206718839
0.9,-0.0,-7.234429,-0.0,21.188229,-37.31121645679382
0.9333333333333333,-0.0,-8.128029,-0.0,24.402333,-38.71721018514983
0.9666666666666667,-0.0,-9.029657,-0.0,27.684222,-39.21686115780001
1.0,-0.0,-9.931286,-0.0,30.999999,-38.51147114225724
1.0333333333333334,-0.0,-10.824888,-0.0,34.315775,-36.5265327134404
1.0666666666666667,-0.0,-11.702437,-0.0,37.597664,-33.45890206418891
1.1,-0.0,-12.555905,-0.0,40.811767,-29.505433080467917
1.1333333333333333,-0.0,-13.377271,-0.0,43.924195,-24.862973188994626
1.1666666666666667,-0.0,-14.158501,-0.0,46.901055,-19.72838596460611
1.2,-0.0,-14.891578,-0.0,49.708454,-14.298516988520163
1.2333333333333334,-0.0,-15.568467,-0.0,52.312497,-8.770217839827666
1.2666666666666666,-0.0,-16.181147,-0.0,54.679305,-3.340352093365691
1.3,-0.0,-16.721589,-0.0,56.774964,1.7942388220216507
1.3333333333333333,-0.0,-17.181768,-0.0,58.565607,6.436693176996701
1.3666666666666667,-0.0,-17.553654,-0.0,60.017316,10.390167697215935
1.4,-0.0,-17.829225,-0.0,61.096213,13.45779050309492
1.4333333333333333,-0.0,-18.000455,-0.0,61.768406,15.44273308428544
1.4666666666666666,-0.0,-18.059316,-0.0,61.999997,16.148123099828208
1.5,-0.0,-17.829225,-0.0,61.60207,15.442732161535732
1.5333333333333334,-0.0,-17.181766,-0.0,60.44326,13.4577946554686
1.5666666666666667,-0.0,-16.181147,-0.0,58.575996,10.390164006217107
1.6,-0.0,-14.891578,-0.0,56.052736,6.436693638371554
1.6333333333333333,-0.0,-13.377272,-0.0,52.92592,1.7942374378970904
1.6666666666666667,-0.0,-11.702436,-0.0,49.248,-3.3403525547405444
1.7,-0.0,-9.931286,-0.0,45.071401,-8.770221069451638
1.7333333333333334,-0.0,-8.128029,-0.0,40.448589,-14.298520218144137
1.7666666666666666,-0.0,-6.356878,-0.0,35.431999,-19.72838596460611
1.8,-0.0,-4.682045,-0.0,30.074067,-24.862975034494042
1.8333333333333333,-0.0,-3.167737,-0.0,24.42726,-29.50542938946909
1.8666666666666667,-0.0,-1.878169,-0.0,18.543998,-33.45890575518774
